PMID,url,journal,pub_year,ia_last_seen
23197660,http://ecogene.org,Nucleic Acids Res,2013,2016
23203866,http://flyatlas.gla.ac.uk/,Nucleic Acids Res,2013,2013
23203866,http://flyatlas.org,Nucleic Acids Res,2013,2016
23203867,http://ophid.utoronto.ca/networx,Nucleic Acids Res,2013,2014
23203869,http://pdbe.org/sifts,Nucleic Acids Res,2013,2015
23203870,http://eendb.zfgenetics.org/,Nucleic Acids Res,2013,2015
23203872,http://nhprtr.org,Nucleic Acids Res,2013,2016
23203874,http://www.cellimagelibrary.org,Nucleic Acids Res,2013,2016
23203875,http://www.megabionet.org/tcmid/,Nucleic Acids Res,2013,2016
23203876,http://www.pathogenomics.sfu.ca/ortholugedb,Nucleic Acids Res,2013,2016
23203877,http://crdd.osdd.net/raghava/npact/,Nucleic Acids Res,2013,2016
23203878,http://d2p2.pro,Nucleic Acids Res,2013,2016
23203879,http://kwanlab.bio.cuhk.edu.hk/BSRD,Nucleic Acids Res,2013,2016
23203880,http://ngs.ym.edu.tw/ym500/,Nucleic Acids Res,2013,2014
23203886,http://mips.helmholtz-muenchen.de/plant/genomes.jsp,Nucleic Acids Res,2013,2015
23203887,http://zifdb.msi.umn.edu,Nucleic Acids Res,2013,2013
23203888,http://interferome.its.monash.edu.au/interferome/,Nucleic Acids Res,2013,2016
23203890,http://www.genoportal.org/PSSP/index.do,Nucleic Acids Res,2013,2012
23203982,http://sines.eimb.ru,Nucleic Acids Res,2013,2016
23203984,http://meta.MicrobesOnline.org,Nucleic Acids Res,2013,2016
23203985,http://dfam.janelia.org,Nucleic Acids Res,2013,2016
23203986,http://www.genome3d.eu,Nucleic Acids Res,2013,2016
23203988,http://pdbtm.enzim.hu,Nucleic Acids Res,2013,2016
23209027,http://cbl-gorilla.cs.technion.ac.il/miTEA/,Nucleic Acids Res,2013,2015
23221645,http://www.australianprostatecentre.org/research/software/mirdeep-star,Nucleic Acids Res,2013,2016
23248008,http://ipht.cea.fr/rna/mcgenus.php,Nucleic Acids Res,2013,2015
23262226,http://doc.aporc.org/wiki/EllipsoidFN,Nucleic Acids Res,2013,2014
23268441,http://ctrad-csi.nus.edu.sg/gbsa,Nucleic Acids Res,2013,2015
23268451,http://floresta.eead.csic.es/tfcompare,Nucleic Acids Res,2013,2015
23293001,http://parsecnv.sourceforge.net,Nucleic Acids Res,2013,2016
23303794,http://lin.uestc.edu.cn/server/iRSpot-PseDNC,Nucleic Acids Res,2013,2014
23358824,http://www.seqan.de/projects/masai,Nucleic Acids Res,2013,2015
23408855,http://www.sourceforge.net/projects/triagetools/,Nucleic Acids Res,2013,2014
23455476,http://www.bioconductor.org/packages/2.12/bioc/html/RIPSeeker.html,Nucleic Acids Res,2013,#N/A
23558750,http://sb.cs.cmu.edu/seecer/,Nucleic Acids Res,2013,2015
23563150,http://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?token=vjkxjewuywgcovc&acc=GSE38620,Nucleic Acids Res,2013,2014
23571760,http://zhanglab.c2b2.columbia.edu/index.php/OLego,Nucleic Acids Res,2013,2016
23580552,http://osslab.ex.ac.uk/tinker.aspx,Nucleic Acids Res,2013,2013
23585274,http://bioweb.me/rdiff,Nucleic Acids Res,2013,2016
23585278,http://stat.fsu.edu/<|>jinfeng/ESA.html,Nucleic Acids Res,2013,2013
23605045,http://homes.esat.kuleuven.be/<|>bioiuser/meander,Nucleic Acids Res,2013,2014
23609539,http://biodev.cea.fr/adepth,Nucleic Acids Res,2013,2014
23609541,http://cpclab.uni-duesseldorf.de/cna,Nucleic Acids Res,2013,2015
23609541,http://www.cnanalysis.de,Nucleic Acids Res,2013,2016
23609545,http://ogdraw.mpimp-golm.mpg.de/,Nucleic Acids Res,2013,2015
23620284,http://rna.urmc.rochester.edu/RNAstructureWeb,Nucleic Acids Res,2013,2016
23620286,http://bioit.dmbr.ugent.be/physbinder/index.php,Nucleic Acids Res,2013,2015
23625965,http://valispec.cryst.bbk.ac.uk/circularDichroism/ValiDichro/upload.html,Nucleic Acids Res,2013,2015
23630321,http://rth.dk/resources/rnasnp/,Nucleic Acids Res,2013,2016
23632162,http://structuralbiology.cau.edu.cn/PlantGSEA,Nucleic Acids Res,2013,2015
23632165,http://www.bioinformatics.nl/QualitySNPng,Nucleic Acids Res,2013,2014
23640332,http://opig.stats.ox.ac.uk/webapps/memoir,Nucleic Acids Res,2013,2016
23640334,http://www.taverna.org.uk,Nucleic Acids Res,2013,2016
23640335,http://rna.tbi.univie.ac.at/cmcws,Nucleic Acids Res,2013,2014
23658222,http://biocomp.chem.uw.edu.pl/CABSflex,Nucleic Acids Res,2013,2015
23661681,http://bioinformatics.publichealth.uga.edu/SpeciesTreeAnalysis/,Nucleic Acids Res,2013,2014
23666626,http://graphiteweb.bio.unipd.it/,Nucleic Acids Res,2013,2015
23671331,http://zhanglab.ccmb.med.umich.edu/EvoDesign,Nucleic Acids Res,2013,2016
23671332,http://moma.laas.fr,Nucleic Acids Res,2013,2014
23671333,http://www.ncbi.nlm.nih.gov/igblast/,Nucleic Acids Res,2013,2015
23671334,http://www.ebi.ac.uk/Tools/webservices/psicquic/view/main.xhtml,Nucleic Acids Res,2013,2015
23671335,http://3demloupe.cnb.csic.es,Nucleic Acids Res,2013,2013
23677608,http://bagel.molgenrug.nl,Nucleic Acids Res,2013,2015
23677610,http://pathogenomics.sfu.ca/islandviewer,Nucleic Acids Res,2013,2016
23677614,http://aleaves.cdb.riken.jp/,Nucleic Acids Res,2013,2015
23677614,http://mafft.cbrc.jp/alignment/server/,Nucleic Acids Res,2013,2016
23677616,http://docking.sce.ntu.edu.sg/,Nucleic Acids Res,2013,2015
23677617,http://sgatools.ccbr.utoronto.ca,Nucleic Acids Res,2013,2014
23680784,http://www.microrna.gr/webServer,Nucleic Acids Res,2013,2014
23680785,http://catsid.llnl.gov,Nucleic Acids Res,2013,2015
23685432,http://drimust.technion.ac.il,Nucleic Acids Res,2013,2015
23685435,http://www.jiffynet.org,Nucleic Acids Res,2013,2016
23685612,http://phylogenomics.berkeley.edu/phylofacts/fatcat/,Nucleic Acids Res,2013,2014
23685613,http://zhanglab.c2b2.columbia.edu/index.php/MCarts,Nucleic Acids Res,2013,2014
23700307,http://bioinf.uni-greifswald.de/webaugustus,Nucleic Acids Res,2013,2016
23700309,http://iimcb.genesilico.pl/qarecombineit/,Nucleic Acids Res,2013,2016
23700313,http://code.google.com/p/pyrohmmsnp/,Nucleic Acids Res,2013,2013
23703204,http://www.cbs.dtu.dk/services/MetaRanker-2.0,Nucleic Acids Res,2013,2013
23703207,http://nucleos.bio.uniroma2.it/nucleos/,Nucleic Acids Res,2013,2015
23703208,http://www.benoslab.pitt.edu/comir/,Nucleic Acids Res,2013,2015
23703209,http://rohslab.cmb.usc.edu/DNAshape/,Nucleic Acids Res,2013,2015
23703210,http://vienna-ptm.univie.ac.at,Nucleic Acids Res,2013,2015
23703214,http://dna.bime.ntu.edu.tw/pidna,Nucleic Acids Res,2013,2015
23703215,http://www.webgestalt.org,Nucleic Acids Res,2013,2016
23716633,http://mirmap.ezlab.org,Nucleic Acids Res,2013,2015
23716641,http://mistic.leloir.org.ar,Nucleic Acids Res,2013,2015
23716642,http://tcoffee.crg.cat/apps/tcoffee/do:trmsd,Nucleic Acids Res,2013,2015
23716644,http://bioserver-3.bioacademy.gr/Bioserver/BiDaS/,Nucleic Acids Res,2013,2014
23716645,http://mfrlab.org/grafss/imaaagine/,Nucleic Acids Res,2013,2014
23723246,http://babylone.ulb.ac.be/beatmusic,Nucleic Acids Res,2013,#N/A
23723249,http://jjwanglab.org/gwas3d,Nucleic Acids Res,2013,2015
23729469,http://pele.bsc.es,Nucleic Acids Res,2013,2013
23729469,http://www.mysql.com,Nucleic Acids Res,2013,2016
23729469,http://www.webtoolkit.eu,Nucleic Acids Res,2013,2016
23729470,http://cal.tongji.edu.cn/PlantLoc/,Nucleic Acids Res,2013,2014
23729471,http://www.embnet.qb.fcen.uba.ar/embnet/beep.php,Nucleic Acids Res,2013,2014
23729472,http://webclu.bio.wzw.tum.de/qarip/,Nucleic Acids Res,2013,2015
23737445,http://allostery.bii.a-star.edu.sg/,Nucleic Acids Res,2013,2014
23737448,http://galaxy.seoklab.org/refine,Nucleic Acids Res,2013,2014
23737450,http://pdbinder.bio.uniroma2.it/PDBinder,Nucleic Acids Res,2013,2014
23742907,http://safir.prc.boun.edu.tr/clbet_server,Nucleic Acids Res,2013,2015
23742908,http://LTKLab.org/SPEDRE,Nucleic Acids Res,2013,2014
23748563,http://www.beaconlab.it/pscan_chip_dev,Nucleic Acids Res,2013,2014
23748950,http://biocomp.chem.uw.edu.pl/CABSfold,Nucleic Acids Res,2013,2016
23748951,http://copap.tau.ac.il/,Nucleic Acids Res,2013,#N/A
23748952,http://csb.cs.mcgill.ca/sparcs,Nucleic Acids Res,2013,2015
23748953,http://www.cs.mcgill.ca/<|>blanchem/mirdup/,Nucleic Acids Res,2013,2015
23748955,http://www.genomemaps.org,Nucleic Acids Res,2013,2016
23748957,http://sysbio.soe.ucsc.edu/nets,Nucleic Acids Res,2013,2016
23748959,http://hivtools.publichealth.uga.edu/N-Glyco/,Nucleic Acids Res,2013,2014
23748960,http://pathiways.babelomics.org/,Nucleic Acids Res,2013,2015
23754850,http://www.biocomputing.it/fidea,Nucleic Acids Res,2013,2015
23754853,http://www.rnamotif.org,Nucleic Acids Res,2013,2016
23761445,http://www.labinfo.lncc.br/index.php/anopheles-darlingi,Nucleic Acids Res,2013,#N/A
23761446,http://www.tmanavigator.org,Nucleic Acids Res,2013,2016
23761447,http://netbio.bgu.ac.il/respnet,Nucleic Acids Res,2013,2015
23761448,http://hitrace.org,Nucleic Acids Res,2013,2015
23761449,http://biolod.org/PosMed,Nucleic Acids Res,2013,2013
23761450,http://www.dsimb.inserm.fr/dsimb_tools/vldp,Nucleic Acids Res,2013,2014
23761451,http://phop.ugr.es/fenogeno,Nucleic Acids Res,2013,#N/A
23761452,http://gcancer.org/digsee,Nucleic Acids Res,2013,2016
23761453,http://www.reading.ac.uk/bioinf/FunFOLD/FunFOLD_form_2_0.html,Nucleic Acids Res,2013,2014
23761454,http://www.cbs.dtu.dk/services/SigniSite/,Nucleic Acids Res,2013,2015
23766287,http://linkdata.org,Nucleic Acids Res,2013,2016
23766287,http://promotercad.org,Nucleic Acids Res,2013,2016
23766288,http://rnatips.org,Nucleic Acids Res,2013,2016
23766289,http://mspc.bii.a-star.edu.sg/depth/,Nucleic Acids Res,2013,2013
23766290,http://www.inmex.ca,Nucleic Acids Res,2013,2016
23771137,http://apollo.chemistry.gatech.edu/RibosomeGallery,Nucleic Acids Res,2013,2016
23771147,http://kmersvm.beerlab.org,Nucleic Acids Res,2013,2016
23775795,http://mirspring.victorchang.edu.au,Nucleic Acids Res,2013,2016
23783574,http://seblastian.crg.es,Nucleic Acids Res,2013,2015
23783574,http://gladyshevlab.org/SelenoproteinPredictionServer,Nucleic Acids Res,2013,2014
23788679,http://www.biotech.iitm.ac.in/DNA-protein/,Nucleic Acids Res,2013,2014
23814184,http://zebrafish.stanford.edu,Nucleic Acids Res,2013,2015
23814189,http://www.cs.toronto.edu/<|>wkc/kmerHMM,Nucleic Acids Res,2013,2015
23863837,http://rna.informatik.uni-freiburg.de/CRISPRmap,Nucleic Acids Res,2013,2016
23873955,http://sourceforge.net/p/arpeggio/wiki/Home/,Nucleic Acids Res,2013,2013
23892401,http://www.bioinfo.org/software/cnci,Nucleic Acids Res,2013,2016
23975194,http://icb.helmholtz-muenchen.de/mona,Nucleic Acids Res,2013,2014
24003033,http://www.e-talen.org,Nucleic Acids Res,2013,2016
24005040,http://rth.dk/resources/mrm,Nucleic Acids Res,2013,2015
24049071,http://www.bioinf.jku.at/software/dexus/,Nucleic Acids Res,2013,2015
24174545,http://www.bioinf.jku.at/research/short-IBD,Nucleic Acids Res,2013,2014
24038354,http://manteia.igbmc.fr,Nucleic Acids Res,2014,2016
24097433,http://zf.princeton.edu,Nucleic Acids Res,2014,2016
24136997,http://img.jgi.doe.gov/imgm_hmp,Nucleic Acids Res,2014,#N/A
24136999,http://ricewiki.big.ac.cn,Nucleic Acids Res,2014,2016
24137008,http://mips.helmholtz-muenchen.de/HoPaCI/,Nucleic Acids Res,2014,2014
24137012,http://data.ggbn.org,Nucleic Acids Res,2014,#N/A
24150937,http://www.weizmann.ac.il/molgen/loqate/,Nucleic Acids Res,2014,2015
24150944,http://bioinfo.protres.ru/hrap/,Nucleic Acids Res,2014,2016
24163098,http://www.smmrna.org,Nucleic Acids Res,2014,2016
24163100,http://cbdm.mdc-berlin.de/tools/uorfdb,Nucleic Acids Res,2014,2014
24163250,http://RNAedit.com,Nucleic Acids Res,2014,2016
24165880,http://www.ebi.ac.uk/metagenomics/,Nucleic Acids Res,2014,2016
24165882,http://www.inetbio.org/yeastnet/,Nucleic Acids Res,2014,2014
24165883,http://img.jgi.doe.gov/w,Nucleic Acids Res,2014,#N/A
24170806,http://sporeweb.molgenrug.nl,Nucleic Acids Res,2014,2016
24170808,http://mitobreak.portugene.com,Nucleic Acids Res,2014,2016
24174536,http://www.geneprof.org,Nucleic Acids Res,2014,2016
24174537,http://dgv.tcag.ca/,Nucleic Acids Res,2014,2015
24174539,http://pedb.vib.be,Nucleic Acids Res,2014,2016
24174541,http://pmite.hzau.edu.cn/django/mite/,Nucleic Acids Res,2014,2016
24174543,http://crdd.osdd.net/raghava/hemolytik/,Nucleic Acids Res,2014,2016
24178033,http://plantgrn.noble.org/GPLEXUS/,Nucleic Acids Res,2014,2014
24185696,http://www.med.unsw.edu.au/CRCWeb.nsf/page/BloodChIP,Nucleic Acids Res,2014,2014
24185699,http://gwips.ucc.ie,Nucleic Acids Res,2014,2016
24194591,http://caps.ncbs.res.in/lenvardb/,Nucleic Acids Res,2014,2015
24194592,http://www.gomapman.org,Nucleic Acids Res,2014,2016
24194596,http://proteinformatics.charite.de/mppd,Nucleic Acids Res,2014,2014
24194597,http://ppdb.agr.gifu-u.ac.jp,Nucleic Acids Res,2014,2015
24194601,http://202.38.126.151/hmdd/tools/hmdd2.html,Nucleic Acids Res,2014,2015
24194601,http://cmbi.bjmu.edu.cn/hmdd,Nucleic Acids Res,2014,2015
24194603,http://jjwanglab.org/dbpshp,Nucleic Acids Res,2014,2015
24198250,http://pogo.ece.drexel.edu/,Nucleic Acids Res,2014,2016
24203703,http://www.cottongen.org,Nucleic Acids Res,2014,2016
24203705,http://metaref.org,Nucleic Acids Res,2014,#N/A
24203712,http://tisdb.human.cornell.edu,Nucleic Acids Res,2014,2015
24214955,http://rohslab.cmb.usc.edu/TFBSshape/,Nucleic Acids Res,2014,2015
24214957,http://bNAber.org,Nucleic Acids Res,2014,2016
24214959,http://bacdive.dsmz.de,Nucleic Acids Res,2014,2016
24214963,http://www.genomeindia.org/biocuration,Nucleic Acids Res,2014,2016
24214964,http://ngs.ym.edu.tw/driverdb/,Nucleic Acids Res,2014,2015
24214965,http://www.ebi.ac.uk/chembl,Nucleic Acids Res,2014,2016
24214966,http://csbl.bmb.uga.edu/DOOR/,Nucleic Acids Res,2014,2016
24214988,http://opig.stats.ox.ac.uk/webapps/sabdab,Nucleic Acids Res,2014,2015
24214991,http://ekpd.biocuckoo.org,Nucleic Acids Res,2014,2016
24214993,http://cplm.biocuckoo.org,Nucleic Acids Res,2014,2016
24214998,http://www.colombos.net,Nucleic Acids Res,2014,2016
24217909,http://www.ncbi.nlm.nih.gov/CCDS/,Nucleic Acids Res,2014,2016
24217911,http://agefactdb.jenage.de,Nucleic Acids Res,2014,2015
24217915,http://www.wormqtl-hd.org,Nucleic Acids Res,2014,#N/A
24217916,http://www.bioinfo.org/NPInter,Nucleic Acids Res,2014,2016
24220091,http://iimcb.genesilico.pl/rnabricks,Nucleic Acids Res,2014,2016
24225318,http://selectome.unil.ch/,Nucleic Acids Res,2014,2016
24225319,http://dnasu.org,Nucleic Acids Res,2014,2016
24225322,http://www.progenetix.org,Nucleic Acids Res,2014,2015
24234437,http://www.ncbi.nlm.nih.gov/clinvar/,Nucleic Acids Res,2014,2016
24234437,http://www.ncbi.nlm.nih.gov/medgen,Nucleic Acids Res,2014,2015
24234437,http://www.ncbi.nlm.nih.gov/variation/tools/reporter,Nucleic Acids Res,2014,2015
24234444,http://collectf.umbc.edu,Nucleic Acids Res,2014,2016
24234447,http://unicarbkb.org,Nucleic Acids Res,2014,2016
24243842,http://www.bacterio.net,Nucleic Acids Res,2014,2016
24243847,http://research.haifa.ac.il/ssagi/software/PhyloSI.zip,Nucleic Acids Res,2014,#N/A
24243849,http://p3db.org,Nucleic Acids Res,2014,2016
24253300,http://invfestdb.uab.cat,Nucleic Acids Res,2014,2013
24253302,http://wallace.uab.es/multitask,Nucleic Acids Res,2014,2015
24253304,http://compbio.tongji.edu.cn/cr,Nucleic Acids Res,2014,#N/A
24253304,http://cistrome.org/cr/,Nucleic Acids Res,2014,2015
24265220,http://www.camp.bicnirrh.res.in/,Nucleic Acids Res,2014,2016
24270787,http://genome-euro.ucsc.edu,Nucleic Acids Res,2014,2016
24270788,http://lynx.ci.uchicago.edu,Nucleic Acids Res,2014,2015
24270789,http://proconsortium.org,Nucleic Acids Res,2014,2016
24270791,http://centrosome.cnb.csic.es,Nucleic Acids Res,2014,2013
24271385,http://bioinfo2.ugr.es/NGSmethDB,Nucleic Acids Res,2014,2015
24271386,http://bhapp.c2b2.columbia.edu/OnTheFly/index.php,Nucleic Acids Res,2014,#N/A
24271388,http://barcode.luhs.org,Nucleic Acids Res,2014,2016
24271391,http://bioinformatics.charite.de/superpain/,Nucleic Acids Res,2014,2014
24271392,http://networks.systemsbiology.net,Nucleic Acids Res,2014,2015
24271393,http://exolocator.eopsf.org,Nucleic Acids Res,2014,2015
24271398,http://www.nexontology.org,Nucleic Acids Res,2014,2016
24271400,http://salilab.org/foxsdock,Nucleic Acids Res,2014,2016
24271400,http://salilab.org/poseandrank,Nucleic Acids Res,2014,2014
24271400,http://salilab.org/saxsmerge,Nucleic Acids Res,2014,2015
24275494,http://hsb.upf.edu,Nucleic Acids Res,2014,2016
24275496,http://genome.microbedb.jp/cyanobase,Nucleic Acids Res,2014,2016
24275496,http://genome.microbedb.jp/rhizobase,Nucleic Acids Res,2014,2016
24285297,http://rsnp.psych.ac.cn/,Nucleic Acids Res,2014,2016
24285301,http://crdd.osdd.net/servers/avpdb,Nucleic Acids Res,2014,2016
24285305,http://www.bioinfo.org/noncode/,Nucleic Acids Res,2014,2016
24288377,http://www.asteraceaegenomesize.com,Nucleic Acids Res,2014,2016
24293654,http://pubseed.theseed.org/,Nucleic Acids Res,2014,#N/A
24293654,http://rast.nmpdr.org/,Nucleic Acids Res,2014,#N/A
24293656,http://scop2.mrc-lmb.cam.ac.uk/,Nucleic Acids Res,2014,2016
24297255,http://ipfam.org,Nucleic Acids Res,2014,2016
24297257,http://nectarmutation.org,Nucleic Acids Res,2014,2016
24302577,http://topPTM.cse.yzu.edu.tw,Nucleic Acids Res,2014,2016
24302579,http://syslab.nchu.edu.tw/DPRP/,Nucleic Acids Res,2014,2015
24304891,http://www.ncbi.nlm.nih.gov/genomes/VirusVariation/,Nucleic Acids Res,2014,2016
24304895,http://bacmet.biomedicine.gu.se,Nucleic Acids Res,2014,2016
24304899,http://scop.berkeley.edu,Nucleic Acids Res,2014,2016
24311564,http://repeatsdb.bio.unipd.it/,Nucleic Acids Res,2014,2014
24311565,http://bioinformatics.charite.de/mvoc,Nucleic Acids Res,2014,2014
24316578,http://www.ncbi.nlm.nih.gov/genome,Nucleic Acids Res,2014,2016
24316579,http://www.oxfordjournals.org/nar/database/c/,Nucleic Acids Res,2014,2016
24322294,http://eecs.ucf.edu/<|>xiaoman/SIOMICS/SIOMICS.html,Nucleic Acids Res,2014,2015
24334957,http://bioinformatics.charite.de/transformer,Nucleic Acids Res,2014,2015
24343026,http://drbind.limlab.ibms.sinica.edu.tw,Nucleic Acids Res,2014,2014
24357408,http://cractools.gforge.inria.fr/softwares/digitagct,Nucleic Acids Res,2014,2016
24362839,http://canbind.princeton.edu,Nucleic Acids Res,2014,2014
24362841,http://sourceforge.net/projects/pennseq,Nucleic Acids Res,2014,2015
24366875,http://cat.princeton.edu,Nucleic Acids Res,2014,2015
24423865,http://epigenome.cbrc.jp/bisulfighter,Nucleic Acids Res,2014,2016
24442582,http://baolab.bme.gatech.edu/Research/BioinformaticTools/TAL_targeter.html,Nucleic Acids Res,2014,2014
24500204,http://biocomputing.tgen.org/software/EDDY,Nucleic Acids Res,2014,2015
24627222,http://microrna.osumc.edu/mir-synth,Nucleic Acids Res,2014,2015
24728994,http://dynamine.ibsquare.be,Nucleic Acids Res,2014,2016
24753412,http://imlspenticton.uzh.ch/robinson_lab/edgeR_robust/,Nucleic Acids Res,2014,2014
24753414,http://lab-jacques.recherche.usherbrooke.ca/vap/,Nucleic Acids Res,2014,2014
24753419,http://csbl.bmb.uga.edu/DMINDA/,Nucleic Acids Res,2014,#N/A
24753421,http://endscript.ibcp.fr,Nucleic Acids Res,2014,2015
24753421,http://espript.ibcp.fr,Nucleic Acids Res,2014,2015
24753424,http://cs.wellesley.edu/<|>btjaden/TargetRNA2,Nucleic Acids Res,2014,#N/A
24753425,http://www.bioinfo.mpg.de/AlignMe,Nucleic Acids Res,2014,2016
24753427,http://galaxy.seoklab.org/site,Nucleic Acids Res,2014,#N/A
24771339,http://rnapdbee.cs.put.poznan.pl/,Nucleic Acids Res,2014,#N/A
24771340,http://probes.pw.usda.gov/NetVennÂ orÂ ,Nucleic Acids Res,2014,#N/A
24771340,http://wheat.pw.usda.gov/NetVenn,Nucleic Acids Res,2014,2015
24771341,http://imods.chaconlab.org,Nucleic Acids Res,2014,2016
24771344,http://ncrna-pred.com/HLRF.htm,Nucleic Acids Res,2014,#N/A
24782517,http://exon.niaid.nih.gov/nep,Nucleic Acids Res,2014,#N/A
24782520,http://dcb-reymond23.unibe.ch:8080/MCSS/,Nucleic Acids Res,2014,2015
24782523,http://mspc.bii.a-star.edu.sg/TSpred/,Nucleic Acids Res,2014,2015
24782527,http://www.gene-genie.org,Nucleic Acids Res,2014,#N/A
24792156,http://xtms.issb.genopole.fr,Nucleic Acids Res,2014,2015
24792157,http://www.isb-sib.ch,Nucleic Acids Res,2014,2016
24792159,http://neuropid.cs.huji.ac.il,Nucleic Acids Res,2014,2015
24792161,http://www.swisstargetprediction.ch,Nucleic Acids Res,2014,2016
24799431,http://ppopen.rostlab.org,Nucleic Acids Res,2014,2016
24799434,http://www.pgbrowser.org/,Nucleic Acids Res,2014,2016
24799435,http://symd.nci.nih.gov,Nucleic Acids Res,2014,2012
24799436,http://deeptools.ie-freiburg.mpg.de,Nucleic Acids Res,2014,2016
24803667,http://repeatmasker.org/garlic/,Nucleic Acids Res,2014,2015
24803668,http://bierapp.babelomics.org/,Nucleic Acids Res,2014,2015
24803671,http://bioserv.rpbs.univ-paris-diderot.fr/PEP-SiteFinder,Nucleic Acids Res,2014,2015
24803672,http://sfold.wadsworth.org/starmir.html,Nucleic Acids Res,2014,2015
24810850,http://mrsfast.sourceforge.net,Nucleic Acids Res,2014,2015
24810851,http://www.e-rna.org,Nucleic Acids Res,2014,2016
24813445,http://strap.charite.de/aa/,Nucleic Acids Res,2014,2016
24813445,http://www.bioinformatics.org/strap/aa/,Nucleic Acids Res,2014,2015
24813447,http://oncosearch.biopathway.org,Nucleic Acids Res,2014,2016
24813450,http://www.inetbio.org/wormnet,Nucleic Acids Res,2014,2015
24829447,http://kmacs.gobics.de,Nucleic Acids Res,2014,2016
24829447,http://spaced.gobics.de,Nucleic Acids Res,2014,2016
24829448,http://toppmir.cchmc.org,Nucleic Acids Res,2014,#N/A
24829450,http://cosbi.ku.edu.tr/prism,Nucleic Acids Res,2014,2015
24829452,http://togotable.dbcls.jp/,Nucleic Acids Res,2014,2016
24829458,http://rbpmap.technion.ac.il/,Nucleic Acids Res,2014,2015
24829462,http://structure.bioc.cam.ac.uk/duet,Nucleic Acids Res,2014,#N/A
24831543,http://mfrlab.org/grafss/cognac,Nucleic Acids Res,2014,2015
24831546,http://ffas.burnham.org/AIDA/,Nucleic Acids Res,2014,2015
24831547,http://cloud.stat.fsu.edu/RASS/,Nucleic Acids Res,2014,2015
24838561,http://modest.biosustain.dtu.dk,Nucleic Acids Res,2014,2015
24838562,http://tox.charite.de/tox,Nucleic Acids Res,2014,2014
24838565,http://www.genome.jp/tools/dinies/,Nucleic Acids Res,2014,2015
24838566,http://badd.tongji.edu.cn/seppa/,Nucleic Acids Res,2014,2015
24838569,http://posa.godziklab.org,Nucleic Acids Res,2014,2016
24838570,http://cbdm.mdc-berlin.de/<|>medlineranker/cms/alkemio,Nucleic Acids Res,2014,2015
24848012,http://pilot-hmm.vbi.vt.edu/,Nucleic Acids Res,2014,2014
24848013,http://ncbr.muni.cz/MotiveValidator,Nucleic Acids Res,2014,#N/A
24848016,http://protein.bio.unipd.it/pasta2/,Nucleic Acids Res,2014,2015
24848019,http://www.rostlab.org/services/loctree3,Nucleic Acids Res,2014,2016
24852248,http://biokinet.belozersky.msu.ru/pocketzebra,Nucleic Acids Res,2014,2015
24852251,http://stemcellnet.sysbiolab.eu,Nucleic Acids Res,2014,2015
24852252,http://www.predhs.org,Nucleic Acids Res,2014,2016
24860165,http://veda.cs.uiuc.edu/MET/,Nucleic Acids Res,2014,2015
24861615,http://www.bioinformatics.nl/piqmie,Nucleic Acids Res,2014,2014
24861615,http://piqmie.semiqprot-emc.cloudlet.sara.nl,Nucleic Acids Res,2014,2014
24861616,http://probis.cmm.ki.si/ligands,Nucleic Acids Res,2014,#N/A
24861621,http://www.networkanalyst.ca,Nucleic Acids Res,2014,2016
24861622,http://www.inetbio.org/morphin,Nucleic Acids Res,2014,2015
24861624,http://webservices.rbvi.ucsf.edu/opal2/dashboard?command=serviceList,Nucleic Acids Res,2014,2015
24861624,http://www.rbvi.ucsf.edu/chimera/,Nucleic Acids Res,2014,2016
24861624,http://www.rbvi.ucsf.edu/chimera/docs/webservices.html,Nucleic Acids Res,2014,2015
24861626,http://team.babelomics.org,Nucleic Acids Res,2014,2014
24861628,http://couger.oit.duke.edu,Nucleic Acids Res,2014,2016
24875471,http://www.byanbioinfo.org/pthgrn,Nucleic Acids Res,2014,#N/A
24875476,http://cpi.bio-x.cn/ddi/,Nucleic Acids Res,2014,2016
24875477,http://www.sbi.uni-rostock.de/triplexrna/,Nucleic Acids Res,2014,#N/A
24875479,http://biq-analyzer-himod.bioinf.mpi-inf.mpg.de/,Nucleic Acids Res,2014,2015
24878919,http://rswebtool.kwaklab.org,Nucleic Acids Res,2014,2016
24878920,http://chip-enrich.med.umich.edu,Nucleic Acids Res,2014,2015
24878925,http://prediction.charite.de,Nucleic Acids Res,2014,2015
24880689,http://sumosp.biocuckoo.org,Nucleic Acids Res,2014,2016
24895432,http://cfmid.wishartlab.com,Nucleic Acids Res,2014,2015
24895436,http://disease-connect.org,Nucleic Acids Res,2014,2016
24906883,http://lincscloud.org,Nucleic Acids Res,2014,2016
24906883,http://www.maayanlab.net/LINCS/LCB,Nucleic Acids Res,2014,2015
24906884,http://www.wasslab.org/varmod,Nucleic Acids Res,2014,2015
24948611,http://lynx.ci.uchicago.edu/webservices.html,Nucleic Acids Res,2014,2015
24957597,http://pubserver.burnham.org/,Nucleic Acids Res,2014,2016
24972831,http://tcoffee.crg.cat/apps/tcoffee/do:saracoffee,Nucleic Acids Res,2014,2015
25034693,http://www.jjwanglab.org/SpliceNet,Nucleic Acids Res,2014,2016
25053842,http://www.ncrnalab.dk/mirdentify,Nucleic Acids Res,2014,#N/A
25056320,http://orca.bu.edu/vntrseek/,Nucleic Acids Res,2014,2015
