"PMID","journal","off_class","url","pub_year","confidence","ia_last_seen"
22581809,"Radiat Prot Dosimetry","a_database","http://www.nirs.go.jp/db/anzendb/NORMDB/ENG/index.php",2012,1,"2015"
22584068,"Genomics","a_database","http://cgc.kribb.re.kr/map/",2012,1,"#N/A"
22588877,"Cancer Discov","a_database","http://cbioportal.org",2012,0.686,"2016"
22589089,"Chem Biodivers","a_database","http://metnet.vrac.iastate.edu/MetNet_MetaOmGraph.htm",2012,1,"2012"
22589414,"Nucleic Acids Res","a_database","http://ftmap.bu.edu/param",2012,1,"#N/A"
22592381,"Bioinformatics","a_database","http://ir.hgc.jp/",2012,1,"2016"
22606288,"PLoS One","a_database","http://resource.ibab.ac.in/MGEx-Udb/",2012,1,"2013"
22607453,"FEBS J","a_database","http://jjj.biochem.sun.ac.za/database/gustavsson/index.html",2012,1,"#N/A"
22608002,"BMC Res Notes","a_database","http://www.juit.ac.in/attachments/jsr/rcdb/homenew.html",2012,1,"2014"
22610854,"Nucleic Acids Res","a_database","http://tools.iedb.org",2012,1,"2016"
22611296,"Mol Cell Proteomics","a_database","http://code.google.com/p/msdapl/",2012,0.7187,"2016"
22613085,"Database (Oxford)","a_database","http://haltorf.roucoulab.com/",2012,0.6702,"2014"
22621763,"J Biomed Semantics","a_database","http://purl.obolibrary.org/obo/opl.owl",2012,0.6521,"2016"
22628075,"Am J Med Genet A","a_database","http://mendelian.org",2012,1,"2016"
22642117,"Mol Biol (Mosk)","a_database","http://antares.protres.ru/motifs_six_residues.html",2012,0.687,"2014"
22644586,"Hum Mutat","a_database","http://www.pompecenter.nl",2012,1,"2016"
22649282,"PhytoKeys","a_database","http://projects.biodiversity.be/ifblAll",2012,1,"#N/A"
22649282,"PhytoKeys","a_database","http://data.gbif.org/datasets/resource/10969/",2012,1,"2014"
22649669,"Acta Naturae","a_database","http://ef.inbi.ras.ru",2010,1,"2016"
22654753,"Front Neuroinform","a_database","http://visual.cs.utsa.edu/eegvis",2012,1,"2014"
22659196,"J Ethnopharmacol","a_database","http://alkamid.ugent.be/",2012,0.6583,"2013"
22659240,"Genomics","a_database","http://cancerproview.dmb.med.keio.ac.jp/php/cpv.html",2012,1,"2014"
22661649,"Bioinformatics","a_database","http://mobidb.bio.unipd.it/",2012,1,"2016"
22663945,"BMC Syst Biol","a_database","http://yeast.sf.net/",2012,1,"2014"
22665286,"Methods Mol Biol","a_database","http://webs.uvigo.es/anpefi/metapop/",2012,0.6583,"2015"
22668983,"J Glaucoma","a_database","http://ohts.wustl.edu/risk/calculator.html",2014,1,"2016"
22672714,"BMC Plant Biol","a_database","http://marker.kazusa.or.jp",2012,1,"2015"
22681406,"Immunology","a_database","http://iedb.org",2012,0.6552,"2016"
22685431,"Front Pharmacol","a_database","http://www.oncomine.com",2012,1,"#N/A"
22686585,"FEBS J","a_database","http://jjj.biochem.sun.ac.za/database/dupreez/index.html",2012,1,"#N/A"
22688221,"Inform Prim Care","a_database","http://www.clininf.eu/qickd-data-dictionary.html",2011,1,"2016"
22689782,"Bioinformatics","a_database","http://biomine.ece.ualberta.ca/MoRFpred/",2012,0.6667,"2016"
22698731,"Growth Horm IGF Res","a_database","http://www.adelaide.edu.au/igfmutation",2012,1,"2014"
22700702,"Nucleic Acids Res","a_database","http://regprecise.lbl.gov/RegPrecise/services.jsp",2012,0.6639,"2015"
22700939,"Database (Oxford)","a_database","http://www.rnaiatlas.ethz.ch",2012,0.403,"2015"
22701463,"Front Plant Sci","a_database","http://phospho.medicago.wisc.edu",2012,1,"#N/A"
22702248,"OMICS","a_database","http://www.wikicell.org/",2012,0.7403,"2016"
22707908,"Zookeys","a_database","http://fishdb.sinica.edu.tw",2012,1,"2016"
22707908,"Zookeys","a_database","http://taibif.tw",2012,1,"2016"
22711793,"Bioinformatics","a_database","http://pharmgkb-owl.googlecode.com",2012,1,"2016"
22712730,"BMC Plant Biol","a_database","http://bioinfolab.muohio.edu/txid3818v1",2012,0.6473,"2015"
22715153,"Hum Mutat","a_database","http://www.LOVD.nl/KAT6B",2012,1,"2014"
22715304,"Bioinformation","a_database","http://mail.nbfgr.res.in/fbis/",2012,1,"#N/A"
22715305,"Bioinformation","a_database","http://www.ibsd.gov.in/meiman",2012,0.7037,"#N/A"
22715306,"Bioinformation","a_database","http://www/vptd.in",2012,1,"#N/A"
22720055,"PLoS One","a_database","http://www.leukemia-gene-atlas.org",2012,0.6602,"2016"
22723914,"PLoS One","a_database","http://bioinf.xmu.edu.cn/databases/MFEs/index.htm",2012,1,"#N/A"
22726260,"BMC Genomics","a_database","http://pringlelab.stanford.edu/projects.html",2012,0.663,"2015"
22727241,"Am J Med","a_database","http://supplements.amjmed.com/2011/HPV/",2012,1,"2016"
22730453,"Database (Oxford)","a_database","http://www.MuteinDB.org",2012,1,"2015"
22730454,"Database (Oxford)","a_database","http://www.creline.org/",2012,1,"2016"
22730454,"Database (Oxford)","a_database","http://www.crezoo.org/",2012,1,"2016"
22730454,"Database (Oxford)","a_database","http://www.e-mouse.org/",2012,1,"2016"
22734043,"Mol Endocrinol","a_database","http://www.dkcoin.org",2012,0.413,"2016"
22735743,"Genomics","a_database","http://vipdb.cgu.edu.tw",2012,1,"2013"
22741533,"BMC Neurol","a_database","http://hdtt.sysbiolab.eu",2012,0.6876,"2015"
22747692,"BMC Palliat Care","a_database","http://www.dartmouthatlas.org/",2012,1,"2016"
22748168,"BMC Syst Biol","a_database","http://biomart.i-pharm.org/",2012,0.6939,"2016"
22748168,"BMC Syst Biol","a_database","http://www.i-pharm.org/",2012,0.6939,"#N/A"
22750101,"Genomics","a_database","http://www.vit.ac.in/leprosy/leprosy.htm",2012,1,"2015"
22752571,"Med Oncol","a_database","http://renis.registry.cz",2012,0.6931,"2016"
22753780,"Bioinformatics","a_database","http://autobind.csie.ncku.edu.tw/",2012,1,"2013"
22753780,"Bioinformatics","a_database","http://autobind.mc.ntu.edu.tw/",2012,1,"2013"
22760305,"Bioinformatics","a_database","http://bioinformatics.sdstate.edu/arapath/",2012,0.6667,"2015"
22765348,"Biochemistry","a_database","http://genome.gsc.riken.jp/echo/thermodynamics/",2012,1,"2014"
22768229,"PLoS One","a_database","http://omics.georgetown.edu/MetaboSearch.html",2012,1,"2015"
22768977,"BMC Genomics","a_database","http://www.eumicrobedb.org/transcripts/",2012,1,"2014"
22776079,"BMC Bioinformatics","a_database","http://bionlp-corpora.sourceforge.net/CRAFT/index.shtml",2012,0.4079,"2015"
22778062,"Hum Mutat","a_database","http://genome.igib.res.in/snolovd",2012,0.6626,"2016"
22778902,"Toxins (Basel)","a_database","http://exon.niaid.nih.gov/transcriptome/RGD/RGD-Peps-WEB.xlsx",2012,0.6237,"2014"
22778902,"Toxins (Basel)","a_database","http://exon.niaid.nih.gov/transcriptome/RGD/RGD-sialogenins.zip",2012,0.6237,"2014"
22782549,"Bioinformatics","a_database","http://dbSNO.mbc.nctu.edu.tw",2012,0.7183,"2014"
22786849,"Physiol Genomics","a_database","http://www.nursa.org/transcriptomine",2012,1,"2014"
22804825,"FEBS J","a_database","http://hupho.uniroma2.it",2013,0.6186,"2016"
22807998,"PLoS One","a_database","http://lifecenter.sgst.cn/SyStemCell/",2012,0.5656,"2013"
22815924,"PLoS One","a_database","http://tagcna.sourceforge.net/",2012,0.6694,"#N/A"
22817542,"Biochemistry (Mosc)","a_database","http://www.winmobile.biz/monstr/",2012,1,"2013"
22821489,"Electrophoresis","a_database","http://www.spectrabank.org",2012,0.6854,"2016"
22823407,"FEBS J","a_database","http://jjj.biochem.sun.ac.za/database/peskov/index.html",2012,0.6853,"#N/A"
22826268,"Hum Mutat","a_database","http://bioinfo.hrbmu.edu.cn/CNVD",2012,1,"2014"
22828716,"Clin Pharmacol Ther","a_database","http://www.ecgview.org",2012,1,"2016"
22829725,"Bioinformation","a_database","http://mbgm.kribb.re.kr",2012,1,"#N/A"
22829726,"Bioinformation","a_database","http://www.actinobase.in",2012,1,"2016"
22829735,"Bioinformation","a_database","http://ircb.iiita.ac.in",2012,0.6552,"2015"
22829736,"Bioinformation","a_database","http://bioinformatica.homelinux.org/UFCVH/",2012,1,"#N/A"
22829745,"Bioinformation","a_database","http://cyanoexpress.sysbiolab.eu",2012,1,"2015"
22829746,"Bioinformation","a_database","http://resource.ibab.ac.in/bioparishodhana.html",2012,1,"2013"
22830445,"J Chem Inf Model","a_database","http://hermes.chem.ut.ee/<|>alfx/druglogit.html",2012,0.6667,"2015"
22833525,"Bioinformatics","a_database","http://biocomputer.bio.cuhk.edu.hk/RedoxDB",2012,1,"2016"
22833564,"Mol Biol Cell","a_database","http://prodata.swmed.edu/LRNes",2012,1,"2015"
22836712,"Age (Dordr)","a_database","http://genomics.brocku.ca/ccmbl/",2013,1,"2012"
22843230,"Interdiscip Sci","a_database","http://cypdatabase.sjtu.edu.cn/",2012,1,"2013"
22843985,"Bioinformatics","a_database","http://beta-barrel.tulane.edu/",2012,1,"2013"
22844193,"Evol Bioinform Online","a_database","http://metabolomics.jp/wiki/Category:PK",2012,1,"#N/A"
22847361,"Bioprocess Biosyst Eng","a_database","http://www.acadotoolkit.org",2013,1,"2016"
22847935,"Bioinformatics","a_database","http://glycosciences.de/glycocd/index.php",2012,1,"2014"
22856649,"BMC Bioinformatics","a_database","http://bl210.caspur.it/MODEL-DB/MODEL-DB_web/MODindex.php.Operating",2012,0.403,"#N/A"
22857741,"BMC Med Inform Decis Mak","a_database","http://www.gib.fi.upm.es/eMIR2",2012,1,"2014"
22859501,"Bioinformatics","a_database","http://life.bsc.es/pid/mutation_database/",2012,1,"2015"
22867756,"Food Chem Toxicol","a_database","http://www.allergenonline.org",2012,0.6612,"2016"
22867773,"Value Health","a_database","http://www.DIRUM.org",2012,1,"2016"
22871112,"BMC Microbiol","a_database","http://pks.kaist.ac.kr/pkminer",2012,0.726,"#N/A"
22876890,"BMC Microbiol","a_database","http://www.t4ss.lncc.br",2012,1,"2013"
22877077,"BMC Plant Biol","a_database","http://csbl.bmb.uga.edu/publications/materials/shanwang/CWRPdb/index.html",2012,1,"2014"
22879533,"Heart","a_database","http://www.ucl.ac.uk/nicor/",2012,0.6618,"2016"
22889332,"J Cheminform","a_database","http://avogadro.openmolecules.net",2012,1,"2016"
22892045,"Int J Health Geogr","a_database","http://www.vbd-air.com",2012,1,"2016"
22895589,"Neurology","a_database","http://www.epilepsycases.com",2012,0.403,"2016"
22900683,"BMC Genomics","a_database","http://www.lbbc.ibb.unesp.br/htri",2012,1,"2016"
22903802,"Hum Mutat","a_database","http://structure.bmc.lu.se/VariBench",2013,1,"#N/A"
22904610,"Evol Bioinform Online","a_database","http://ioda.univ-provence.fr",2012,1,"2015"
22912585,"PLoS Genet","a_database","http://genomics.senescence.info/diet/",2012,1,"2016"
22915736,"J Exp Bot","a_database","http://pubseed.theseed.org/seedviewer.cgi?page=PlantGateway",2012,1,"#N/A"
22916227,"PLoS One","a_database","http://clearpond.northwestern.edu",2012,0.7241,"2016"
22917656,"Infect Genet Evol","a_database","http://www.juit.ac.in/attachments/dbdiarrhea/diarrhea_home.html",2012,1,"2013"
22928022,"PLoS One","a_database","http://124.17.27.136/gbrowse2/",2012,1,"2012"
22928911,"J Biomol Struct Dyn","a_database","http://proteopedia.org/w/Journal",2013,1,"#N/A"
22936215,"Nat Protoc","a_database","http://liulab.dfci.harvard.edu/MACS/",2012,0.6694,"2016"
22938150,"Investig Genet","a_database","http://frog.med.yale.edu",2012,1,"2016"
22940442,"Genomics","a_database","http://mamsap.it.deakin.edu.au/mirna_targets/",2012,1,"2015"
22942020,"Bioinformatics","a_database","http://dunbrack2.fccc.edu/ProtCid/PDBfam",2012,0.6909,"2016"
22947028,"BMC Syst Biol","a_database","http://www.fdmold.uni-freiburg.de/<|>ckreutz/PPL",2012,0.6186,"2014"
22949831,"Int J Mol Sci","a_database","http://genomics.cafs.ac.cn/ssrdb",2012,1,"2014"
22951932,"MBio","a_database","http://totdb.czc.hokudai.ac.jp/",2012,0.4216,"2014"
22954629,"Bioinformatics","a_database","http://www.maconda.bham.ac.uk",2012,1,"2015"
22955991,"Genome Res","a_database","http://encodeproject.org/ENCODE/",2012,0.6612,"#N/A"
22961456,"Int J Bioinform Res Appl","a_database","http://www.comp.nus.edu.sg/leonghw/MCL-CAw/",2012,0.6583,"#N/A"
22962483,"Bioinformatics","a_database","http://homes.esat.kuleuven.be/<|>bioiuser/ReLianceDB/index.php",2012,0.725,"2014"
22965133,"Nucleic Acids Res","a_database","http://www.rhesusbase.org",2013,1,"2016"
22968136,"Eur J Hum Genet","a_database","http://www.lovd.nl/MTM1",2013,1,"2014"
22970114,"PLoS One","a_database","http://htlv1db.bahia.fiocruz.br/",2012,1,"2015"
22973284,"Front Plant Sci","a_database","http://www.grenoble.prabi.fr/at_chloro",2012,1,"2013"
22975077,"Methods","a_database","http://qPCRDataMethods.hfrc.nl",2013,0.4133,"2015"
22976082,"Bioinformatics","a_database","http://rmdb.stanford.edu",2012,1,"#N/A"
22983720,"J Urban Health","a_database","http://www.SouthSideHealth.org",2013,0.6583,"2016"
22984621,"PLoS One","a_database","http://www.vanderbilt.edu/IIID",2012,0.6759,"2014"
22988806,"Klin Lab Diagn","a_database","http://SpaServer.ridom.de",2012,0.6549,"2016"
22992189,"BMC Evol Biol","a_database","http://www.cazy.org/GH5.html",2012,0.7085,"2016"
22992673,"Am J Physiol Cell Physiol","a_database","http://helixweb.nih.gov/ESBL/Database/mNPPD/",2012,1,"2014"
23019219,"Nucleic Acids Res","a_database","http://metscout.mpg.de",2013,0.6612,"#N/A"
23019242,"J Am Med Inform Assoc","a_database","http://hiru.mcmaster.ca/hiru/HIRU_McMaster_HKR.aspx",2013,0.7564,"2015"
23019242,"J Am Med Inform Assoc","a_database","http://hiru.mcmaster.ca/hiru/HIRU_McMaster_PLUS_projects.aspx",2013,0.7564,"2015"
23021814,"J Electrocardiol","a_database","http://www.moli-sani.org",2012,0.655,"2016"
23029291,"PLoS One","a_database","http://db-mml.sjtu.edu.cn/ThioFinder/",2012,1,"2014"
23032280,"Geospat Health","a_database","http://www.sandflymap.org",2012,1,"2016"
23032280,"Geospat Health","a_database","http://www.vectormap.org",2012,1,"2016"
23044546,"Bioinformatics","a_database","http://microrna.osumc.edu/mireditar",2012,0.6345,"2016"
23044550,"Bioinformatics","a_database","http://skr3.nlm.nih.gov/SemMedDB",2012,1,"2015"
23046449,"BMC Bioinformatics","a_database","http://bioinfo.hsc.unt.edu/ipad",2012,1,"2016"
23055619,"Bioinformation","a_database","http://pri.hgc.jp/",2012,1,"2016"
23055620,"Bioinformation","a_database","http://www.oncomir.umn.edu/cefinder/",2012,1,"2015"
23055621,"Bioinformation","a_database","http://www.salmonellabase.com/",2012,1,"2016"
23056181,"PLoS One","a_database","http://pubchem.ncbi.nlm.nih.gov/and",2012,0.6863,"#N/A"
23060433,"Database (Oxford)","a_database","http://www.drpias.net",2012,1,"2015"
23061897,"BMC Bioinformatics","a_database","http://edhar.genomecenter.ucdavis.edu/sifting_families/",2012,0.5626,"2015"
23066098,"Nucleic Acids Res","a_database","http://plantrna.ibmp.cnrs.fr/",2013,1,"2015"
23066107,"Nucleic Acids Res","a_database","http://bioinfo.mc.vanderbilt.edu/TSGene/",2013,1,"2015"
23066841,"BMC Bioinformatics","a_database","http://www.metnetonline.org",2012,0.569,"2016"
23066841,"BMC Bioinformatics","a_database","http://www.metnetonline.org/tutorial/",2012,0.569,"2016"
23071556,"PLoS One","a_database","http://mdd.psych.ac.cn",2012,1,"2015"
23074044,"Hum Mutat","a_database","http://www.lovd.nl/flt4",2013,1,"2013"
23084778,"Genomics Proteomics Bioinformatics","a_database","http://www.nsort.org/db/",2012,0.7287,"#N/A"
23086211,"J Bacteriol","a_database","http://regprecise.lbl.gov/RegPrecise/Desulfovibrionales.jsp",2013,0.7373,"2014"
23087378,"Nucleic Acids Res","a_database","http://zhanglab.ccmb.med.umich.edu/BioLiP/",2013,1,"2016"
23087698,"Front Plant Sci","a_database","http://www.chernobylproteomics.sav.sk",2012,1,"2013"
23088889,"Twin Res Hum Genet","a_database","http://www.twinsuk.ac.uk",2013,0.6744,"2016"
23091201,"Eur Heart J","a_database","http://www.bnf.org",2013,1,"2016"
23093589,"Nucleic Acids Res","a_database","http://validness.ym.edu.tw/",2013,1,"2016"
23093603,"Nucleic Acids Res","a_database","http://iomics.ugent.be/toppr/",2013,0.7302,"2013"
23094086,"PLoS One","a_database","http://atlas.dmi.unict.it/mirandola/index.html",2012,1,"2014"
23095476,"BMC Ecol","a_database","http://algae.manoa.hawaii.edu/hfwadb/",2012,0.7152,"2016"
23095498,"BMC Bioinformatics","a_database","http://bar.biocomp.unibo.it/mg",2012,1,"2014"
23095984,"Eur Heart J","a_database","http://www.heartfailurerisk.org",2013,1,"2016"
23104377,"Nucleic Acids Res","a_database","http://www.clustermine360.ca/",2013,1,"2016"
23104379,"Nucleic Acids Res","a_database","http://www.glycanstructure.org",2013,1,"2016"
23109552,"Nucleic Acids Res","a_database","http://www.ebi.ac.uk/metabolights",2013,1,"2016"
23109553,"Nucleic Acids Res","a_database","http://www.ecmdb.ca",2013,1,"2016"
23110173,"PLoS One","a_database","http://www.theseed.org/servers",2012,0.4041,"2016"
23110448,"FEMS Yeast Res","a_database","http://genome.jouy.inra.fr/yeastip",2013,1,"#N/A"
23115585,"Australas Med J","a_database","http://sourceforge.net/projects/ebmsumcorpus",2012,0.6108,"2015"
23118479,"Nucleic Acids Res","a_database","http://www.caspur.it/SpliceAidF/",2013,1,"2014"
23118483,"Nucleic Acids Res","a_database","http://spliceosomedb.ucsc.edu",2013,1,"2015"
23118484,"Nucleic Acids Res","a_database","http://modomics.genesilico.pl",2013,1,"2016"
23118487,"Nucleic Acids Res","a_database","http://www.medicalgenomics.org/celllinenavigator",2013,1,"2016"
23118488,"Nucleic Acids Res","a_database","http://hexevent.mmg.uci.edu",2013,1,"2013"
23125365,"Nucleic Acids Res","a_database","http://hbvdb.ibcp.fr",2013,1,"2016"
23129204,"Plant Physiol","a_database","http://www.iroothair.org",2013,0.7282,"2016"
23129220,"Protein Cell","a_database","http://www.nitrosation.org",2012,0.5696,"2016"
23131230,"Ann R Coll Surg Engl","a_database","http://www.bcig.org.uk/site/public/current/safety.htm",2012,0.6612,"2015"
23134687,"BMC Genomics","a_database","http://me.lzu.edu.cn/yak",2012,1,"2016"
23138916,"Methods Mol Biol","a_database","http://actor.epa.gov/",2013,0.6754,"#N/A"
23139595,"Bioinformation","a_database","http://ibsd.gov.in/cibman",2012,1,"#N/A"
23143105,"Nucleic Acids Res","a_database","http://monarchbase.umassmed.edu",2013,1,"2016"
23143107,"Nucleic Acids Res","a_database","http://chitars.bioinfo.cnio.es/",2013,1,"2016"
23143109,"Nucleic Acids Res","a_database","http://servers.binf.ku.dk/hemaexplorer",2013,1,"2015"
23143269,"Nucleic Acids Res","a_database","http://bioinformatics.charite.de/synsysnet",2013,1,"2016"
23143270,"Nucleic Acids Res","a_database","http://ConsensusPathDB.org",2013,1,"2016"
23143278,"J Biomol NMR","a_database","http://www.wenmr.eu/services/FANDAS",2012,1,"2014"
23143611,"Int J Epidemiol","a_database","http://www.esds.ac.uk/longitudinal/access/elsa/l5050.asp",2013,0.4199,"2015"
23144492,"J Hered","a_database","http://msdb.biosv.com/",2013,0.4141,"2013"
23144556,"Bioinformation","a_database","http://bioinformatics.towson.edu/RKN/",2012,0.6694,"2014"
23144600,"PLoS Comput Biol","a_database","http://bioconductor.org/packages/2.11/bioc/html/ddgraph.html",2012,0.4141,"#N/A"
23144783,"PLoS One","a_database","http://ctdbase.org",2012,1,"2016"
23151233,"BMC Bioinformatics","a_database","http://polysac3db.cermav.cnrs.fr",2012,1,"2015"
23153078,"BMC Genomics","a_database","http://www.p2tf.org/",2012,1,"2016"
23153189,"BMC Biol","a_database","http://www.macrophages.com/pig-atlas",2012,1,"2016"
23155061,"Nucleic Acids Res","a_database","http://iimcb.genesilico.pl/rnapathwaysdb",2013,1,"2016"
23155064,"Nucleic Acids Res","a_database","http://metalweb.cerm.unifi.it",2013,1,"2016"
23156680,"Mol Biol (Mosk)","a_database","http://lab6.iitp.ru/ppc/redline",2012,0.6575,"2014"
23157388,"J Chem Inf Model","a_database","http://www.wallerlab.org/jacob",2012,1,"2015"
23159830,"Int J Epidemiol","a_database","http://www.rochesterproject.org",2012,1,"2016"
23160414,"Database (Oxford)","a_database","http://www.ncbi.nlm.nih.gov/CBBresearch/Lu/Demo/PubTator/",2012,1,"2015"
23160416,"Database (Oxford)","a_database","http://www.biocreative.org/tasks/bc-workshop-2012/workflow/",2012,0.5947,"2015"
23161672,"Nucleic Acids Res","a_database","http://appris.bioinfo.cnio.es",2013,1,"2016"
23161674,"Nucleic Acids Res","a_database","http://proteinformatics.charite.de/voronoia4rna/",2013,1,"2013"
23161675,"Nucleic Acids Res","a_database","http://deepbase.sysu.edu.cn/chipbase/",2013,1,"2016"
23161677,"Nucleic Acids Res","a_database","http://www.g4ldb.org",2013,1,"2016"
23161682,"Nucleic Acids Res","a_database","http://prgdb.org",2013,1,"2016"
23161684,"Nucleic Acids Res","a_database","http://supfam.org/SUPERFAMILY/dcGO",2013,1,"2016"
23161685,"Nucleic Acids Res","a_database","http://AtlasGeneticsOncology.org",2013,1,"2016"
23161689,"Nucleic Acids Res","a_database","http://topaz.gatech.edu/GeneTack/db.html",2013,0.7262,"2013"
23161690,"Nucleic Acids Res","a_database","http://p53.fr",2013,1,"2016"
23161695,"Nucleic Acids Res","a_database","http://bioservices.hs-mittweida.de/Epros/",2013,1,"2014"
23162084,"Bioinformatics","a_database","http://webs2.kazusa.or.jp/mfsearcher",2013,0.6607,"2014"
23163954,"BMC Plant Biol","a_database","http://bramrs.rna.kr",2012,1,"2014"
23169206,"Dermatitis","a_database","http://www.foodfacts.com",2012,1,"2016"
23172286,"Nucleic Acids Res","a_database","http://so.qbic.riken.jp/wddd/",2013,1,"2015"
23172288,"Nucleic Acids Res","a_database","http://uucd.biocuckoo.org",2013,1,"2016"
23173617,"BMC Genomics","a_database","http://cmbi.bjmu.edu.cn/mirsnp",2012,1,"2014"
23175603,"Nucleic Acids Res","a_database","http://autosome.ru/HOCOMOCO/",2013,0.7466,"2016"
23175603,"Nucleic Acids Res","a_database","http://cbrc.kaust.edu.sa/hocomoco/",2013,0.7466,"2016"
23175607,"Nucleic Acids Res","a_database","http://cyanolyase.genouest.org/",2013,1,"2013"
23175614,"Nucleic Acids Res","a_database","http://cmbi.bjmu.edu.cn/lncrnadisease",2013,1,"2015"
23176546,"Cancer Sci","a_database","http://scads.jfcr.or.jp/db/cs/",2013,1,"2014"
23178820,"Infect Genet Evol","a_database","http://pha-bidd.nus.edu.sg/group/MicrobPad/MicrobPad.asp",2013,1,"#N/A"
23178820,"Infect Genet Evol","a_database","http://bidd.nus.edu.sg/group/MicrobPad/MicrobPad.asp",2013,1,"2014"
23180760,"Nucleic Acids Res","a_database","http://www.cancerRxgene.org",2013,1,"2016"
23180778,"Nucleic Acids Res","a_database","http://research.nhgri.nih.gov/ZInC/",2013,0.5897,"2015"
23180783,"Nucleic Acids Res","a_database","http://swissregulon.unibas.ch",2013,1,"2016"
23180785,"Nucleic Acids Res","a_database","http://peroxibase.toulouse.inra.fr/",2013,1,"2015"
23180786,"Nucleic Acids Res","a_database","http://www.wormqtl.org",2013,1,"#N/A"
23180786,"Nucleic Acids Res","a_database","http://www.rqtl.org",2013,1,"2016"
23180787,"Nucleic Acids Res","a_database","http://suba.plantenergy.uwa.edu.au",2013,1,"2016"
23180792,"Nucleic Acids Res","a_database","http://wheat.pw.usda.gov/piece",2013,1,"2014"
23180795,"Nucleic Acids Res","a_database","http://circadb.org",2013,0.6474,"2016"
23180795,"Nucleic Acids Res","a_database","http://github.com/itmat/circadb",2013,0.6474,"2014"
23180797,"Nucleic Acids Res","a_database","http://quorumpeps.ugent.be",2013,0.6639,"2015"
23180799,"Nucleic Acids Res","a_database","http://chibba.agtec.uga.edu/duplication/",2013,0.7222,"2016"
23185041,"Nucleic Acids Res","a_database","http://www.cbs.dtu.dk/services/ChemProt-2.0",2013,0.6514,"2016"
23185043,"Nucleic Acids Res","a_database","http://www.bio.nite.go.jp/pks/",2013,1,"2015"
23185330,"PLoS One","a_database","http://bif.uohyd.ac.in/cpc",2012,1,"2015"
23189029,"Bioinform Biol Insights","a_database","http://caps.ncbs.res.in/myosinome",2012,1,"2014"
23189075,"Front Microbiol","a_database","http://www.pubMLST.org/cronobacter",2012,0.6867,"2016"
23192551,"Methods Mol Biol","a_database","http://hiv.lanl.gov",2013,0.6639,"2016"
23193223,"Bioinformatics","a_database","http://prodata.swmed.edu/SCR",2013,0.6748,"2014"
23193253,"Nucleic Acids Res","a_database","http://www.llamp.net",2013,1,"2016"
23193254,"Nucleic Acids Res","a_database","http://ccg.vital-it.ch/UCNEbase",2013,1,"2016"
23193255,"Nucleic Acids Res","a_database","http://tga.nig.ac.jp/h2db/",2013,1,"2015"
23193263,"Nucleic Acids Res","a_database","http://bhapp.c2b2.columbia.edu/PrePPI",2013,0.726,"#N/A"
23193266,"Nucleic Acids Res","a_database","http://netbio.bgu.ac.il/tissuenet/",2013,1,"2015"
23193267,"Nucleic Acids Res","a_database","http://ssu-rrna.org/",2013,1,"2016"
23193273,"Nucleic Acids Res","a_database","http://epd.vital-it.ch",2013,1,"2016"
23193275,"Nucleic Acids Res","a_database","http://www.ncbi.nlm.nih.gov/gtr/",2013,1,"2016"
23193276,"Nucleic Acids Res","a_database","http://www.genome.jp/tools/oc/",2013,1,"2015"
23193278,"Nucleic Acids Res","a_database","http://rgkbase.big.ac.cn/RGKbase/",2013,1,"2015"
23193279,"Nucleic Acids Res","a_database","http://gemdock.life.nctu.edu.tw/KIDFamMap/",2013,0.725,"2015"
23193280,"Nucleic Acids Res","a_database","http://www.pharmaceutical-bioinformatics.de/streptomedb/",2013,1,"2014"
23193281,"Nucleic Acids Res","a_database","http://www.microrna.gr/LncBase",2013,0.6579,"2016"
23193283,"Nucleic Acids Res","a_database","http://www.arb-silva.de",2013,1,"2016"
23193284,"Nucleic Acids Res","a_database","http://ptmcode.embl.de",2013,0.7207,"2016"
23193285,"Nucleic Acids Res","a_database","http://fgb.fli-leibniz.de",2013,0.7156,"2014"
23193285,"Nucleic Acids Res","a_database","http://gencolors.fli-leibniz.de",2013,0.7156,"#N/A"
23193285,"Nucleic Acids Res","a_database","http://sacgb.fli-leibniz.de",2013,0.7156,"2013"
23193286,"Nucleic Acids Res","a_database","http://mcg.ustc.edu.cn/sdap1/spermgenes/",2013,0.6698,"2015"
23193289,"Nucleic Acids Res","a_database","http://pantherdb.org",2013,0.5967,"#N/A"
23193291,"Nucleic Acids Res","a_database","http://www.ebi.ac.uk/dgva",2013,1,"2016"
23193291,"Nucleic Acids Res","a_database","http://www.ncbi.nlm.nih.gov/dbvar",2013,1,"2016"
23193292,"Nucleic Acids Res","a_database","http://npidb.belozersky.msu.ru/",2013,1,"2015"
23193294,"Nucleic Acids Res","a_database","http://insulatordb.uthsc.edu/",2013,1,"2016"
23193298,"Nucleic Acids Res","a_database","http://db-mml.sjtu.edu.cn/SecReT4/",2013,1,"2012"
23193299,"Nucleic Acids Res","a_database","http://viralzone.expasy.org",2013,0.6543,"2016"
23196988,"Bioinformatics","a_database","http://shark.abl.ku.edu/nurbs/",2013,1,"#N/A"
23197656,"Nucleic Acids Res","a_database","http://www.jcvi.org/genome-properties",2013,1,"2012"
23197656,"Nucleic Acids Res","a_database","http://www.jcvi.org/tigrfams",2013,1,"2015"
23197660,"Nucleic Acids Res","a_database","http://ecogene.org",2013,1,"2016"
