PMID,url,journal,pub_year,ia_last_seen
24932005,http://www.sanger.ac.uk/resources/databases/phenodigm/gene/secondaryphenotype/list,Bioinformatics,2014,2015
24932006,http://bigdata.ices.utexas.edu/project/gene-disease,Bioinformatics,2014,2015
24932009,http://www.cs.hmc.edu/<|>hadas/xscape,Bioinformatics,2014,2015
24932669,http://selene.princeton.edu/FFNCAA,ACS Synth Biol,2014,2016
24933004,http://www.humanbenchmark.com,Laryngoscope,2015,2016
24936036,http://ccr.cancer.gov/resources/cop/COTC.asp,ILAR J,2014,2016
24936230,http://www.farma.ku.dk/p450,ACS Med Chem Lett,2010,2012
24936511,http://bioinf.uta.fi/CTSCbase/,Mol Genet Genomic Med,2014,2014
24936875,http://occupeak.hfrc.nl,PLoS One,2014,#N/A
24938294,http://lnbio.cnpem.br/bioinformatics/main/software/,BMC Bioinformatics,2014,#N/A
24938749,http://www.bioinfo.ufpr.br/fgap/,BMC Res Notes,2014,2015
24939193,http://www.retinogenetics.org/,Database (Oxford),2014,2014
24940783,http://safir.prc.boun.edu.tr/anmmc/method/1,Biophys J,2014,2015
24942246,http://crr.ugent.be/subtlex-pl,Behav Res Methods,2015,2014
24945300,http://sunlab.lihs.cuhk.edu.hk/methy-pipe/,PLoS One,2014,#N/A
24946828,http://genetics.umh.es/phenoleaf,Plant J,2014,#N/A
24946880,http://www.improviser.uni-freiburg.de,BMC Bioinformatics,2014,#N/A
24947013,http://research.ics.aalto.fi/mi/software/peakANOVA/,BMC Bioinformatics,2014,2015
24947537,http://www.hst.org.za/publications/study-protocol-economic-incentives-improving-clinical-outcomes-patients-tb-south-africa,Trials,2014,2014
24947750,http://omega.omicsbio.org,Bioinformatics,2014,2016
24948109,http://im-crop.snu.ac.kr/BrassicaTED/index.php,BMC Res Notes,2014,#N/A
24948130,http://www.Ganji.com,J Neurogastroenterol Motil,2014,2016
24948466,http://www.cancer.gov/clinicaltrials/search/view?cdrid=77075&version=HealthProfessional&protocolsearchid=12442243#StudyIdInfo_CDR0000077075,Eur Urol,2014,#N/A
24948510,http://csbio.unc.edu/CCstatus/index.py?run=Pseudo,Database (Oxford),2014,2014
24948611,http://lynx.ci.uchicago.edu/webservices.html,Nucleic Acids Res,2014,2015
24949238,http://sourceforge.net/p/balsa,PeerJ,2014,2015
24949242,http://edwards.sdsu.edu/FOCUS,PeerJ,2014,2015
24949246,http://dDocent.wordpress.com,PeerJ,2014,2015
24949398,http://www.cleus-encuesta.com,Endosc Ultrasound,2013,#N/A
24949626,http://www.lge.ibi.unicamp.br/lnbio/IIS/,PLoS One,2014,#N/A
24949993,http://www.dei.unipd.it/node/2357,J Theor Biol,2014,2014
24950718,http://www.swab.nl/guidelines,BMC Infect Dis,2014,2014
24951797,http://ucbase.unimore.it,Database (Oxford),2014,2013
24951946,http://www.cogsys.cs.uni-tuebingen.de/software/RPPApipe,Biosystems,2014,2015
24952371,http://www.google.ca,Res Dev Disabil,2014,2016
24952371,http://www.google.co.nz,Res Dev Disabil,2014,2016
24952371,http://www.google.co.uk,Res Dev Disabil,2014,2016
24952371,http://www.google.ie,Res Dev Disabil,2014,2016
24952385,http://shrimpgpat.sc.mahidol.ac.th/,BMC Genomics,2014,#N/A
24952649,http://cicarmisatdb.icrisat.org,BMC Bioinformatics,2014,#N/A
24952961,http://developingmouse.brain-map.org,Neuron,2014,2015
24953126,http://mizuguchilab.org/PSOPIA,BMC Bioinformatics,2014,2015
24954280,http://www.ucl.ac.uk/medphys/research/4dneonatalmodel,Neuroimage,2014,#N/A
24955109,http://research.bioinformatics.udel.edu/genomics/ngsShoRT/,Source Code Biol Med,2014,2015
24955134,http://lilab.ecust.edu.cn/idrug,J Cheminform,2014,2015
24956993,http://www.eatright.org/members/practicepapers,J Acad Nutr Diet,2014,2016
24957044,http://pathod.cdc.go.kr/clonorestdb/,BMC Res Notes,2014,#N/A
24957465,http://www.icgc.org/,Mol Oncol,2014,2016
24957597,http://pubserver.burnham.org/,Nucleic Acids Res,2014,2016
24958009,http://edal.ipk-gatersleben.de,BMC Bioinformatics,2014,2016
24958811,http://www.tres.roslin.ed.ac.uk,Bioinformatics,2014,#N/A
24958812,http://m4m.ugr.es/SupInfo/sRNAOS/sRNAOSscripts.zip,Bioinformatics,2014,#N/A
24959207,http://www.dddc.ac.cn/admetus,J Cheminform,2014,2016
24960286,http://www.bioinformatics.unisannio.it,Methods,2014,#N/A
24965847,http://domserv.lab.tuat.ac.jp,J Comput Aided Mol Des,2014,2015
24966364,http://www.stat.wisc.edu/<|>qizhang/,Bioinformatics,2014,2015
24966410,http://www.nichd.nih.gov/global_nutrition/programs/bond/pages/index.aspx,J Nutr,2014,2016
24966516,http://keralabs.org,Bioinformation,2014,2016
24966526,http://CRAN.R-project.org/package=dna,Bioinformation,2014,#N/A
24966527,http://diaretinopathydatabase.com,Bioinformation,2014,2016
24967766,http://www.codonics.com/Products/SLS/flash/,Anaesth Intensive Care,2014,2015
24967953,http://www.eeg.pl/,Comput Biol Med,2014,2016
24968264,http://59.73.198.144:8088/PSNO/,Int J Mol Sci,2014,#N/A
24968309,http://bioinfo.noble.org/TrSSP,PLoS One,2014,#N/A
24970281,http://agbase.hpc.msstate.edu/cgi-bin/animal_mirna.cgi,BMC Res Notes,2014,#N/A
24972667,http://bioinformaticstools.mayo.edu/research/maprseq/,BMC Bioinformatics,2014,2015
24972831,http://tcoffee.crg.cat/apps/tcoffee/do:saracoffee,Nucleic Acids Res,2014,2015
24973026,http://public.ukcrn.org.uk/search/StudyDetail.aspx?StudyID=13538,Trials,2014,2015
24973195,http://www.ahrq.gov/pemat,Patient Educ Couns,2014,2015
24973601,http://www.deformetrica.org,Neuroimage,2014,2016
24974200,http://tppred2.biocomp.unibo.it,Bioinformatics,2014,#N/A
24974201,http://smithlabresearch.org/amordad,Bioinformatics,2014,2014
24974202,http://bit.ly/1g8XqRt,Bioinformatics,2014,#N/A
24974205,http://cbc.case.edu,Bioinformatics,2014,2008
24974206,http://www.gnu.org/software/parallel/,Bioinformatics,2014,2016
24974934,http://chipseek.cgu.edu.tw,BMC Genomics,2014,2015
24976038,http://chango.ibmb.csic.es/SHREDDER,FEBS J,2014,#N/A
24976580,http://github.com/nedaz/kraken,BMC Bioinformatics,2014,2016
24978117,http://people.socsci.tau.ac.il/mu/anxietytrauma/visual-analog-scale/,J Behav Ther Exp Psychiatry,2014,2015
24978609,http://bioinformatics.biol.uoa.gr/CutProtFam-Pred,Insect Biochem Mol Biol,2014,2015
24979058,http://www.bioconductor.org/packages/release/bioc/html/exomePeak.html,Methods,2014,2015
24980130,http://www.ncbi.nlm.nih.gov/bioproject/PRJNA177353,Database (Oxford),2014,2015
24980786,http://protinfo.org/cando,Drug Discov Today,2014,2016
24980838,http://www.fda.gov/oc/initiatives/criticalpath/.]-structured,Drug Discov Today Technol,2007,#N/A
24980839,http://www.fda.gov/oc/initiatives/criticalpath/whitepaper.html,Drug Discov Today Technol,2007,2016
24980894,http://sourceforge.net/projects/snowyowl/,BMC Bioinformatics,2014,#N/A
24981074,http://biohealth.snu.ac.kr/software/degpack,Methods,2014,#N/A
24981076,http://goo.gl/nOGWC2,Methods,2014,#N/A
24982428,http://lpm.hms.harvard.edu,Bioinformatics,2014,2015
24982428,http://wall-lab.stanford.edu,Bioinformatics,2014,2016
24983991,http://www.maths.uq.edu.au/<|>gjm/mix_soft/EMMIX-JCM/,PLoS One,2014,#N/A
24985530,http://ohdsi.org,Drug Saf,2014,2016
24986505,http://www.eraslazio.it,Epidemiol Prev,2014,2016
24987111,http://www.ccb.uni-saarland.de/mirnacon,Clin Chem,2014,2015
24987574,http://sourceforge.net/projects/rootannotator/,PLoS Curr,2014,2016
24987583,http://www.surveymonkey.com/s/SAS_India_managment_needvswant_survey,Perspect Clin Res,2014,#N/A
24987583,http://www.surveymonkey.com/s/SAS_India_programmer_needvswant_survey,Perspect Clin Res,2014,#N/A
24988444,http://www.cmar.csiro.au/geonetwork/srv/en/metadata.show?id=51805,PLoS One,2014,#N/A
24989879,http://www.mareco/org/kml/projects/NEsponges.asp,Zootaxa,2014,#N/A
24990533,http://bioinformatica.isa.cnr.it/GALT/GALT2.0,Hum Mutat,2014,2015
24990571,http://galaxy-dev.cnsi.ucsb.edu/osiris/,BMC Bioinformatics,2014,2015
24990603,http://gatb.inria.fr,Bioinformatics,2014,2015
24990604,http://cran.r-project.org/web/packages/RAPIDR/index.html,Bioinformatics,2014,2016
24990605,http://pmc.ucsc.edu/<|>wwwzehr/research/database/,Bioinformatics,2014,2015
24990606,http://b2slab.upc.edu/software-and-downloads/intensity-drift-correction/,Bioinformatics,2014,#N/A
24990607,http://bogdan.bioinformatics.ucla.edu/software/,Bioinformatics,2014,2015
24990608,http://sourceforge.net/projects/pymol/,Bioinformatics,2014,2016
24990609,http://crispr-ga.net,Bioinformatics,2014,2016
24990609,http://crispr-ga.net/documentation.html,Bioinformatics,2014,2015
24990610,http://s.tartaglialab.com/page/ccsol_group,Bioinformatics,2014,2016
24990610,http://s.tartaglialab.com/static_files/shared/tutorial_ccsol_omics.html,Bioinformatics,2014,#N/A
24990767,http://www.bioconductor.org/packages/release/bioc/html/SpacePAC.html,BMC Bioinformatics,2014,2015
24991954,http://cortecon.neuralsci.org/,Neuron,2014,2015
24991975,http://bioinfo-pharma.u-strasbg.fr/scPDBFrag,J Chem Inf Model,2014,2015
24992127,http://www.ishlt.org/,J Bronchology Interv Pulmonol,2014,2016
24994456,http://borreliabase.org,BMC Bioinformatics,2014,2016
24994575,http://www.kamick.org/lemaire/med/girls-advpub.html.The,BMC Pediatr,2014,#N/A
24994890,http://bhanot.biomaps.rutgers.edu/wiki/AMG-sc2-code.zip,Bioinformatics,2015,2015
24994890,http://github.com/uci-igb/improver2013,Bioinformatics,2015,#N/A
24994891,http://metasys.insa-toulouse.fr/software/findpath/,Bioinformatics,2014,#N/A
24995224,http://bit.ly/foodlogxls,J Clin Diagn Res,2014,#N/A
24995224,http://bit.ly/ncalculator,J Clin Diagn Res,2014,#N/A
24995426,http://lcbb.snu.ac.kr/simflu,Comput Biol Med,2014,2015
24995610,http://bioinf.uta.fi/GOme,Gene,2014,#N/A
24995852,http://scap.cbrc.jp/ScreenCap3/,Proteomics,2014,2015
24996281,http://omia.angis.org.au/OMIA001372/9913/,J Dairy Sci,2014,#N/A
24996690,http://sourceforge.net/projects/seneca/,BMC Bioinformatics,2014,2015
24996895,http://www.YASARA.org,Bioinformatics,2014,2016
24996896,http://davinci.crg.es/tapas/,Bioinformatics,2014,#N/A
24997126,http://bicresources.jcbose.ac.in/zhumur/pirnaquest/,BMC Genomics,2014,#N/A
24997141,http://ento.njau.edu.cn/ChiloDB,Database (Oxford),2014,#N/A
24997236,http://bioinfo.eie.polyu.edu.hk/R3PLocServer/,J Theor Biol,2014,2015
24998983,http://www.ecco-epicom.eu,J Crohns Colitis,2014,#N/A
24999073,http://www.selbsthilfefreundlichkeit.de,Soc Sci Med,2014,2016
25000015,http://www.booksmed.com&gt,Stud Health Technol Inform,2014,#N/A
25000015,http://www.medbook.net.ru&gt,Stud Health Technol Inform,2014,#N/A
25000015,http://www.medliter.ru&gt,Stud Health Technol Inform,2014,#N/A
25000015,http://www.webmedinfo.ru,Stud Health Technol Inform,2014,2016
25000815,http://www.stickwrld.org/,BMC Bioinformatics,2014,2016
25001169,http://bacillus.ncl.ac.uk,J Integr Bioinform,2014,2013
25002076,http://bit.ly/1iJgKmX,BMC Bioinformatics,2014,#N/A
25002814,http://caps.ncbs.res.in/DOR,Bioinform Biol Insights,2014,#N/A
25003610,http://hpc.icrisat.cgiar.org/ISMU,PLoS One,2014,#N/A
25004097,http://www.fiddlercrab.info,PLoS One,2014,2016
25004701,http://www.vidm.org,Pract Midwife,2014,2016
25004797,http://www.inf.kcl.ac.uk/research/projects/motex/,BMC Bioinformatics,2014,2014
25005261,http://59.163.192.91/FmTFDb/index.html,Mol Biol Rep,2014,#N/A
25005748,http://web1.sph.emory.edu/apLCMS/,Bioinformatics,2014,2015
25005749,http://a-kramer.github.io/mcmc_clib/,Bioinformatics,2014,2015
25006077,http://www.emryotox.de,Herz,2014,#N/A
25006077,http://www.safetus.com,Herz,2014,#N/A
25006225,http://argo.nactem.ac.uk,Database (Oxford),2014,2016
25008418,http://sourceforge.net/projects/isdtool/files/ISDTool-2.0/,J Theor Biol,2014,#N/A
25009129,http://www.cs.bgu.ac.il/<|>negevcb/StemSearch,Methods,2014,2015
25009553,http://conifergdb.miamioh.edu/yougenmap,Front Genet,2014,2015
25009553,http://sourceforge.net/projects/yougenmap/?source=directory,Front Genet,2014,2015
25009735,http://purl.obolibrary.org/obo/uberon/releases/,J Biomed Semantics,2014,2016
25009735,http://purl.obolibrary.org/obo/uberon/releases/2013-02-21/,J Biomed Semantics,2014,#N/A
25010047,http://gbm-biodp.nci.nih.gov,PLoS One,2014,2015
25010114,http://microfluidics.technion.ac.il,Anal Chem,2014,2016
25012457,http://mirdcell.njms.rutgers.edu/,J Nucl Med,2014,#N/A
25015938,http://www.clinicaltri-als.gov,Haematologica,2014,#N/A
25015987,http://nd.edu/<|>cone/MAGNA,Bioinformatics,2014,2015
25015988,http://proovread.bioapps.biozentrum.uni-wuerzburg.de,Bioinformatics,2014,2015
25015990,http://www.glycodigest.org,Bioinformatics,2014,2016
25015992,http://drd.denison.edu,Bioinformatics,2014,#N/A
25016190,http://lin.uestc.edu.cn/server/iTIS-PseTNC,Anal Biochem,2014,#N/A
25016581,http://oncocnv.curie.fr/,Bioinformatics,2014,2016
25018704,http://mialab.mrn.org/software/gift,Front Syst Neurosci,2014,2016
25019296,"http://www.indmed.nic.in,www.cochrane-sadcct.org",Cochrane Database Syst Rev,2014,#N/A
25020248,http://web.expasy.org/peptide_cutter/,Peptides,2014,2016
25020248,http://web.expasy.org/protparam/,Peptides,2014,2016
25020248,http://www.uwm.edu.pl/biochemia/index.php/pl/biopep,Peptides,2014,2015
25022454,http://www.polyu.edu.hk/bmi/dipp/,Mol Imaging,2014,2013
25022716,http://www.cebm.net/?O=1025,Eur Arch Otorhinolaryngol,2015,2016
25023223,http://www.epa.gov,J Med Toxicol,2014,2016
25023794,http://www.cvk.sum.dk/CVK/Home/English.aspx,Int J Cardiol,2014,2016
25023870,http://citrus.adelaide.edu.au/nicce/home.aspx,BMC Plant Biol,2014,#N/A
25024289,http://biolinksig.org/proceedings-online/,Bioinformatics,2015,2016
25024350,http://omictools.com/,Database (Oxford),2014,2016
25024351,http://www.ystrexdb.com,Database (Oxford),2014,2016
25024921,http://scikit-image.org,PeerJ,2014,2016
25025745,http://fuzzyapp.bicpu.edu.in/predict.php,OMICS,2014,#N/A
25028010,http://www2.chem.umd.edu/groups/alexander/FEM,J Chem Phys,2014,#N/A
25028489,http://egrin2.systemsbiology.net,Mol Syst Biol,2014,2015
25028499,http://nbm.ajou.ac.kr/cofp/,Proc Natl Acad Sci U S A,2014,#N/A
25028721,http://www.cbmc.it/software/Software.php,Bioinformatics,2014,2015
25028722,http://bioinformatics.intec.ugent.be/kmarchal/Supplementary_Information_Musthofa_2014/asp-g.zip,Bioinformatics,2014,#N/A
25028727,http://www.seqan.de/projects/gustaf/,Bioinformatics,2014,2016
25030426,http://helicobacter.um.edu.my,BMC Genomics,2014,2015
25030781,http://www.researchregister.org.uk,Am J Clin Nutr,2014,2016
25031655,http://www.integratomics-time.com/fat_deposition,J Genomics,2013,2015
25031964,http://www.advancedpractitioner.com,J Adv Pract Oncol,2012,2016
25032790,http://nbcr.ucsd.edu/lipidwrapper,PLoS Comput Biol,2014,#N/A
25033270,http://www.cs.gmu.edu/<|>ashehu/?q=OurTools,PLoS One,2014,2013
25033462,http://exon.niaid.nih.gov/transcriptome/An_aquasalis/Anaquexcel.xlsx,PLoS Negl Trop Dis,2014,#N/A
25034530,http://www.ncbi.nlm.nih.gov/genome/5536,Tumour Biol,2014,#N/A
25034693,http://www.jjwanglab.org/SpliceNet,Nucleic Acids Res,2014,2016
25034939,http://www.visantnet.org/misi/MUDPAC.zip,BMC Genomics,2014,#N/A
25036505,http://cefg.uestc.edu.cn:9999/egp,Genet Mol Res,2014,2015
25037118,http://www.mixi.jp,Int J Drug Policy,2014,2016
25037135,http://www.epa.gov/lead,Adv Pediatr,2014,2016
25037135,http://www.hud.gov/lead,Adv Pediatr,2014,2015
25037307,http://eqtl.rc.fas.harvard.edu/,Database (Oxford),2014,2013
25037738,http://bibs.snu.ac.kr/software/Bisclass,BMC Genomics,2014,#N/A
25038066,http://probe.uib.no/csf-pr,Mol Cell Proteomics,2014,#N/A
25038819,http://www.uvm.edu/genomics/software/gact,BMC Genomics,2014,2015
25040884,http://scope.tmu.edu.tw/islide2/,Br J Dermatol,2015,#N/A
25041923,http://bpeaks.gene-networks.net,Yeast,2014,2015
25042682,http://biocuration2015.tilsi.org,Genomics Proteomics Bioinformatics,2014,2015
25042956,http://www.thiswayup.com.au,Asian J Psychiatr,2014,2016
25046746,http://ailab.ahu.edu.cn:8087/DXECPPI/index.jsp,Int J Mol Sci,2014,#N/A
25047474,http://www.BreastCancerGeneScreen.org,Ann Surg Oncol,2014,2016
25048120,http://www.ebi.ac.uk/ipd/imgt/hla/,Methods Mol Biol,2014,2016
25048123,http://bioinfo.net.in/AgAbDb.htm,Methods Mol Biol,2014,#N/A
25048133,http://imed.med.ucm.es/epimhc/,Methods Mol Biol,2014,2016
25048473,http://www.riss.kr,Yonsei Med J,2014,2016
25048473,http://kmbase.medric.or.kr,Yonsei Med J,2014,2016
25048473,http://www.koreamed.org,Yonsei Med J,2014,2016
25048627,http://www.nmr.mgh.harvard.edu/lab/mripredict,Neuroinformatics,2015,#N/A
25049509,http://www.qtl.cap.ed.ac.uk,Asian-Australas J Anim Sci,2012,2010
25051387,http://www.sportsci.org/,Med Sci Sports Exerc,2015,2016
25052161,http://cwww.chictr.org,Trials,2014,#N/A
25052701,http://www.bioqrator.org/,Database (Oxford),2014,2016
25052702,http://code.google.com/p/evidenceontology,Database (Oxford),2014,2015
25052702,http://evidenceontology.org,Database (Oxford),2014,2016
25052703,http://tools.genxpro.net/apadb/,Database (Oxford),2014,2016
25053252,http://grassius.org/,Plant J,2014,2016
25053277,http://epregistry.com.br,Int J Immunogenet,2014,#N/A
25053745,http://bioconductor.org/packages/devel/bioc/html/sapFinder.html,Bioinformatics,2014,#N/A
25053842,http://www.ncrnalab.dk/mirdentify,Nucleic Acids Res,2014,#N/A
25054200,http://crookneck.stanford.edu/microarray/TCGANetworks/,PLoS One,2014,#N/A
25054277,http://wwwn.cdc.gov/als/ALSBioRegistry.aspx,MMWR Surveill Summ,2014,2015
25055010,http://www.who.int/nmh/ncd-tools/en/,Epidemiol Health,2014,2016
25055010,http://www.wpro.who.int/noncommunicable_diseases/WHO_NCD_RAP.pdf?ua=1,Epidemiol Health,2014,#N/A
25055743,http://code.google.com/p/physher/,BMC Evol Biol,2014,#N/A
25056320,http://orca.bu.edu/vntrseek/,Nucleic Acids Res,2014,2015
25057121,http://protein.bio.unipd.it/neemo/,BMC Genomics,2014,2015
25057899,http://way2drug.com/GUSAR/acutoxpredict.html,PLoS One,2014,2016
25058159,http://iregulon.aertslab.org,PLoS Comput Biol,2014,2016
25058394,http://www.ithanet.eu/db/ithagenes,PLoS One,2014,2015
25058807,http://qppc.di.uq.edu.au/,J Proteome Res,2014,#N/A
25059244,http://drpheo.blogspot.com/,J Telemed Telecare,2015,2016
25061067,http://people.cs.clemson.edu/<|>luofeng/sbv.rar,Bioinformatics,2015,#N/A
25061390,http://identify.naturalis.nl/lithocolletinae,Zookeys,2014,#N/A
25061777,http://www.roche-trials.com,Cochrane Database Syst Rev,2014,2016
25061777,http://www.novctrd.com,Cochrane Database Syst Rev,2014,2016
25061904,http://www.altmetric.com,Transplantation,2014,2016
25062912,http://www.scfbio-iitd.res.in/software/d2n.jsp,Biochim Biophys Acta,2014,2015
25062914,http://www.ncbi.nlm.nih.gov/CBBresearch/Lu/Demo/tmTools/,Database (Oxford),2014,2015
25063002,http://www.epidemio-ufpel.org.br/site/content/coorte_2004/questionarios.php,Int J Epidemiol,2014,#N/A
25063002,http://www.epidemio-ufpel.org.br/site/content/estudos/formularios.php,Int J Epidemiol,2014,#N/A
25063541,http://albertaheartresearch.ca,BMC Cardiovasc Disord,2014,2016
25063568,http://sunlab.lihs.cuhk.edu.hk/ODS/,Methods,2014,#N/A
25063698,http://www.polito.it/groundwater/software,J Contam Hydrol,2014,#N/A
25064034,http://www.trialresultscenter.org,Thromb Res,2014,2016
25064564,http://www.dei.unipd.it/<|>sambofra/snpack.html,Bioinformatics,2014,#N/A
25064565,http://mathbiol.mpimp-golm.mpg.de/img2net/,Bioinformatics,2014,#N/A
25064566,http://kotaiab.org,Bioinformatics,2014,2016
25064567,http://dictionary.cambridge.org/dictionary/british/speed-up,Bioinformatics,2014,2015
25064570,http://coiledcoils.chm.bris.ac.uk/app/cc_builder/,Bioinformatics,2014,2015
25064571,http://questfororthologs.org,Bioinformatics,2014,2016
25064572,http://biocellion.com,Bioinformatics,2014,2016
25065250,http://www.respectseniors.be,Rev Med Liege,2014,2016
25065645,http://ectogem.irisa.fr,Plant J,2014,#N/A
25066212,http://www.cedar-net.eu/instruments,BMC Health Serv Res,2014,#N/A
25067949,http://cran.r-project.org/web/packages/VarEff,Evol Appl,2014,#N/A
25068035,http://softwareontology.wordpress.com,J Biomed Semantics,2014,2015
25068035,http://theswo.sourceforge.net/,J Biomed Semantics,2014,2016
25068136,http://ndb.nal.usda.gov/ndb/search/list,Avicenna J Phytomed,2014,2016
25068386,http://mlocsr.dinfo.unifi.it,J Chem Inf Model,2014,#N/A
25068440,http://www.aylasoftware.org,J Mol Graph Model,2014,2016
25068684,http://lumpac.pro.br,Inorg Chem,2014,2016
25069650,http://www.chictr.org/cn/proj/show.aspx?proj=2132,Ann Hematol,2015,#N/A
25069810,http://sourceforge.net/projects/iquant/,Proteomics,2014,2015
25069839,http://bioinformatics.czc.hokudai.ac.jp/ELM/,BMC Bioinformatics,2014,#N/A
25070634,http://lbb.ut.ac.ir/Download/LBBsoft/IBMS,Mol Biosyst,2014,2015
25070993,http://www.biocreative.org/resources/corpora/bc-iv-go-task-corpus/,Database (Oxford),2014,2015
25071814,http://www.phytozome.org,Front Plant Sci,2014,2016
25072489,http://training-source.org,J Public Health Manag Pract,2014,2016
25073475,http://research.cchmc.org/MutaSense/,BMC Med Genomics,2014,2015
25075113,http://jonathancrabtree.github.io/Circleator/,Bioinformatics,2014,2015
25075115,http://www.ncbi.nlm.nih.gov/CBBresearch/Wilbur/IRET/CLUSTERING_HOMOLOGENE/index.html,Bioinformatics,2014,#N/A
25075116,http://trowel-ec.sourceforge.net,Bioinformatics,2014,2015
25075117,http://research.microsoft.com/en-us/um/redmond/projects/MSCompBio/Fastlmm/,Bioinformatics,2014,2015
25075118,http://healthstats.snu.ac.kr/software/farvat,Bioinformatics,2014,#N/A
25075119,http://lobstah.bu.edu/BitPAl/BitPAl.html,Bioinformatics,2014,#N/A
25075120,http://github.com/ahmohamed/NetPathMiner,Bioinformatics,2014,#N/A
25075287,http://goo.gl/kDaIgZ,F1000Res,2014,#N/A
25075289,http://www.ebi.ac.uk/Tools/biojs,F1000Res,2014,2015
25075307,http://apps.cytoscape.org/apps/pangia,F1000Res,2014,2015
25077059,http://bhpr.hrsa.gov/nursing/grants/nwd.html,Springerplus,2014,2016
25077573,http://liubioinfolab.org/targetS/mirna.html,BMC Bioinformatics,2014,2015
25078076,http://exome.tigem.it,BMC Genomics,2014,#N/A
25078381,http://www.hira.or.kr,Epidemiol Health,2014,#N/A
25078396,http://www.cmp.uea.ac.uk/dyndom/interface/,Bioinformatics,2014,#N/A
25078397,http://compbio.charite.de/ExomeWalker,Bioinformatics,2014,2015
25078893,http://metamoodics.org/wes,Hum Genomics,2014,2015
25079944,http://www.degradolab.org/suns/,PLoS Comput Biol,2014,2016
25080090,http://www.ibio-cn.org/HPC-PPIN/,BMC Med Genomics,2014,#N/A
25080124,http://www.ibiology.org,Mol Biol Cell,2014,2016
25080672,http://www.dentalethics.org,J Am Coll Dent,2014,2016
25080939,http://hpcr.cs.odu.edu/c8scorpion,BMC Bioinformatics,2014,2015
25081485,http://hivinsite.ucsf.edu/global?page=cr-00-04#SauguidelineX,BMC Cancer,2014,2016
25082147,http://alan.cs.gsu.edu/NGS/?q=malta,BMC Genomics,2014,#N/A
25083410,http://www.fungaltaxonomy.org/subcommissions,IMA Fungus,2014,2015
25083414,http://www.GeneraofFungi.org,IMA Fungus,2014,2016
25084126,http://bioapps.biozentrum.uni-wuerzburg.de,Gene,2014,#N/A
25084271,http://biotechlab.fudan.edu.cn/database/gmenzy/,PLoS One,2014,#N/A
25084327,http://nano-d.inrialpes.fr/software/HermiteFit,Acta Crystallogr D Biol Crystallogr,2014,2015
25085083,http://structuralbio.utalca.cl/AFAL/index.html,J Comput Aided Mol Des,2014,#N/A
25086003,http://costalab.org/wp/dh-hmm,Bioinformatics,2014,2015
25086502,http://phen-gen.org/,Nat Methods,2014,2016
25086505,http://epiviz.cbcb.umd.edu/,Nat Methods,2014,2015
25086704,http://code.google.com/p/chibe,BMC Genomics,2014,2015
25089871,http://smartmedicine.acponline.org,Ann Intern Med,2014,2016
25090415,http://www.lchem.cz/elchemviewer.htm,Sensors (Basel),2014,#N/A
25091138,http://sourceforge.net/projects/pathoscope/,BMC Bioinformatics,2014,2015
25091586,http://www.appex.kr,Bioinformatics,2014,2016
25091907,http://www.cbd.int/sp/targets,Adv Exp Med Biol,2014,2016
25092905,http://glycomics.ku.dk/o-glycoproteome_db/,Mol Cell Proteomics,2014,2015
25095295,http://www.PreventCancerInfections.org,Clin J Oncol Nurs,2014,2016
25095880,http://ormbunkar.se/aliview,Bioinformatics,2014,2016
25095881,http://verenastarke.wordpress.com,Bioinformatics,2014,2015
25095882,http://tinyurl.com/DNAAppuser,Bioinformatics,2014,2014
25096029,http://www.biostat.umn.edu/<|>yho/research.html,Hum Hered,2014,2015
25096057,http://bio.biochem.mpg.de/morfeus/,BMC Bioinformatics,2014,#N/A
25096238,http://www.rki.de/falldefinitionen,Bundesgesundheitsblatt Gesundheitsforschung Gesund,2014,#N/A
25096599,http://www.questback.com,Res Social Adm Pharm,2015,2016
25097382,http://nabic.rda.go.kr/allergen/,Bioinformation,2014,#N/A
25097383,http://intergenicdb.bioinfoucs.com/,Bioinformation,2014,#N/A
25097384,http://www.medicinalplantbd.net,Bioinformation,2014,2016
25097385,http://bioinformatics.towson.edu/Soybean_SCN_proteins_2D_Gel_DB/Gel1.aspx,Bioinformation,2014,#N/A
25097386,http://bicmku.in/ProADD,Bioinformation,2014,#N/A
25098569,http://www.pactr.org/ATMWeb/appmanager/atm/atmregistry?dar=true&tNo=PACTR201302000427144,JMIR Mhealth Uhealth,2014,#N/A
25099602,http://www.sysbio.ac.cn/cb/chenlab/images/MCentridFS.rar,Mol Biosyst,2014,#N/A
25099887,http://www.bi.cs.titech.ac.jp/ghostx/,PLoS One,2014,#N/A
25100685,http://bioinformatics.med.uoc.gr/biotextquest,Bioinformatics,2014,2015
25100688,http://www.maayanlab.net/LINCS/DCB,Bioinformatics,2014,2015
25102806,http://www.region4genetics.org/,Mol Genet Metab,2014,2016
25104194,http://www.bristol.ac.uk/is/learning/resources,Indian J Cancer,2014,2013
25104313,http://www.violinet.org/dnavaxdb,BMC Bioinformatics,2014,2015
25104515,http://genetics.cs.ucla.edu/caviar/,Genetics,2014,2015
25104813,http://ucr.synblex.com,Bioinformatics,2014,#N/A
25104813,http://ucr.synblex.com/bacterialIdSourceCode.d.zip,Bioinformatics,2014,#N/A
